Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200818153217;1;4;;;0,6875;0,5875;1,615625;0;0;0,1165879;1,357161;-0,1549589;(-0,1, 0,0, 1,0)
20200818153219;1;4;;;0,6875;0,5875;1,615625;0;0;0,1273849;1,357666;-0,1501421;(0,0, 0,0, 1,0)
20200818153221;1;4;;;0,6875;0,5875;1,615625;0;0;0,1263878;1,344228;-0,1413651;(0,0, -0,1, 1,0)
20200818153223;1;4;;;0,6875;0,5875;1,615625;0;0;0,1024214;1,354276;-0,1525618;(-0,2, 0,0, 1,0)
20200818153225;1;4;;;0,6875;0,5875;1,615625;0;0;0,1442878;1,350397;-0,1401747;(-0,1, 0,0, 1,0)
20200818153227;1;4;;;0,6875;0,5875;1,615625;0;0;0,09719989;1,349031;-0,1495522;(-0,3, -0,1, 1,0)
20200818153229;1;4;;;0,6875;0,5875;1,615625;0;0;0,1374337;1,381088;-0,1648797;(0,1, 0,4, 0,9)
20200818153231;1;4;;;0,6875;0,5875;1,615625;0;0;0,1303231;1,380367;-0,1624885;(0,1, 0,4, 0,9)
20200818153233;1;4;;;0,6875;0,5875;1,615625;0;0;0,1347727;1,38028;-0,1597822;(0,1, 0,4, 0,9)
20200818153235;1;4;;;0,6875;0,5875;1,615625;0;0;0,1274903;1,378425;-0,1570684;(0,0, 0,4, 0,9)
20200818153237;1;5;;;0,6875;0,5875;1,615625;0;0;0,1286743;1,377429;-0,1502544;(0,0, 0,4, 0,9)
20200818153239;1;5;;;0,6875;0,5875;1,615625;0;0;0,1192904;1,363737;-0,1304467;(-0,1, 0,3, 0,9)
20200818153241;1;5;;;0,6875;0,5875;1,615625;0;0;0,1328425;1,374839;-0,1499865;(0,1, 0,4, 0,9)
20200818153243;1;5;;;0,6875;0,5875;1,615625;0;0;0,1301499;1,374922;-0,1520244;(0,1, 0,4, 0,9)
20200818153245;1;5;;;0,6875;0,5875;1,615625;0;0;0,1327749;1,372218;-0,1520396;(0,0, 0,4, 0,9)
20200818153247;1;5;;;0,6875;0,5875;1,615625;0;0;0,1052959;1,372595;-0,1663296;(-0,3, 0,3, 0,9)
20200818153249;1;5;;;0,6875;0,5875;1,615625;0;0;0,09887234;1,348616;-0,1639433;(-0,2, -0,1, 1,0)
20200818153251;1;5;;;0,6875;0,5875;1,615625;0;0;0,155419;1,339076;-0,1610252;(0,4, -0,2, 0,9)
20200818153253;1;5;;;0,6875;0,5875;1,615625;0;0;0,1485929;1,380416;-0,1795822;(0,4, 0,4, 0,8)
20200818153255;1;5;;;0,6875;0,5875;1,615625;0;0;0,1337043;1,377468;-0,1675785;(0,1, 0,4, 0,9)
20200818153257;1;5;;;0,6875;0,5875;1,615625;0;0;0,1052547;1,378755;-0,1645552;(-0,2, 0,4, 0,9)
20200818153259;1;5;;;0,6875;0,5875;1,615625;0;0;0,07569546;1,366532;-0,1546149;(-0,4, 0,2, 0,9)
20200818153301;1;5;;;0,6875;0,5875;1,615625;0;0;0,1244338;1,350791;-0,1475997;(0,0, -0,1, 1,0)
20200818153303;1;5;;;0,6875;0,5875;1,615625;0;0;0,1485876;1,345925;-0,1339261;(0,2, -0,1, 1,0)
20200818153305;1;5;;;0,6875;0,5875;1,615625;0;0;0,1352173;1,372505;-0,1490362;(0,1, 0,4, 0,9)
20200818153307;2;6;;;0,6875;0,5875;1,615625;0;0;0,122085;1,376035;-0,1510868;(0,0, 0,5, 0,9)
20200818153309;2;6;;;0,6875;0,5875;1,615625;0;0;0,1295565;1,373468;-0,1439199;(0,0, 0,4, 0,9)
20200818153311;2;6;;;0,6875;0,5875;1,615625;0;0;0,13463;1,287558;-0,1108663;(0,1, -0,5, 0,9)
20200818153313;2;6;;;0,6875;0,5875;1,615625;0;0;0,1476389;1,314936;-0,1775075;(0,3, -0,4, 0,9)
